"StageName","StageType","Result","Resource Start","Direction","Name","Field","Row","Type","Value"
,,,,IN,"Main Collection","speed","8","Text","6.17 m/h"
,,,,IN,"Main Collection","pressure","8","Text","1007 hPa"
,,,,IN,"Main Collection","name","9","Text","Toronto"
,,,,IN,"Main Collection","country ","9","Text","CA"
,,,,IN,"Main Collection","temp ","9","Text","57.06 °F"
,,,,IN,"Main Collection","description","9","Text","Clear sky"
,,,,IN,"Main Collection","feels_like","9","Text","55.62 °F"
,,,,IN,"Main Collection","temp_max","9","Text","58.51 °F"
,,,,IN,"Main Collection"," temp_min ","9","Text","55.18 °F"
,,,,IN,"Main Collection","humidity","9","Text","67 %"
,,,,IN,"Main Collection","speed","9","Text","18.41 m/h"
,,,,IN,"Main Collection","pressure","9","Text","1017 hPa"
,,,,IN,"Main Collection","name","10","Text","Rio de Janeiro"
,,,,IN,"Main Collection","country ","10","Text","BR"
,,,,IN,"Main Collection","temp ","10","Text","85.41 °F"
,,,,IN,"Main Collection","description","10","Text","Clear sky"
,,,,IN,"Main Collection","feels_like","10","Text","90.66 °F"
,,,,IN,"Main Collection","temp_max","10","Text","89.6 °F"
,,,,IN,"Main Collection"," temp_min ","10","Text","84.16 °F"
,,,,IN,"Main Collection","humidity","10","Text","62 %"
,,,,IN,"Main Collection","speed","10","Text","9.22 m/h"
,,,,IN,"Main Collection","pressure","10","Text","1013 hPa"
,,,,IN,"Collection to Append","name","11","Text","Berlin"
,,,,IN,"Collection to Append","country ","11","Text","DE"
,,,,IN,"Collection to Append","temp ","11","Text","72.1 °F"
,,,,IN,"Collection to Append","description","11","Text","Clear sky"
,,,,IN,"Collection to Append","feels_like","11","Text","71.37 °F"
,,,,IN,"Collection to Append","temp_max","11","Text","73.42 °F"
,,,,IN,"Collection to Append"," temp_min ","11","Text","70.09 °F"
,,,,IN,"Collection to Append","humidity","11","Text","50 %"
,,,,IN,"Collection to Append","speed","11","Text","11.5 m/h"
,,,,IN,"Collection to Append","pressure","11","Text","1006 hPa"
,,,,OUT,"Combined Collection",,,,
,,,,OUT,"Combined Collection","name","1","Text","New York"
,,,,OUT,"Combined Collection","country ","1","Text","US"
,,,,OUT,"Combined Collection","temp ","1","Text","55.83 °F"
,,,,OUT,"Combined Collection","description","1","Text","Overcast clouds"
,,,,OUT,"Combined Collection","feels_like","1","Text","54.59 °F"
,,,,OUT,"Combined Collection","temp_max","1","Text","59.72 °F"
,,,,OUT,"Combined Collection"," temp_min ","1","Text","51.98 °F"
,,,,OUT,"Combined Collection","humidity","1","Text","74 %"
,,,,OUT,"Combined Collection","speed","1","Text","12.66 m/h"
,,,,OUT,"Combined Collection","pressure","1","Text","1023 hPa"
,,,,OUT,"Combined Collection","name","2","Text","London"
,,,,OUT,"Combined Collection","country ","2","Text","GB"
,,,,OUT,"Combined Collection","temp ","2","Text","11.1 °C"
,,,,OUT,"Combined Collection","description","2","Text","Light rain"
,,,,OUT,"Combined Collection","feels_like","2","Text","10.59 °C"
,,,,OUT,"Combined Collection","temp_max","2","Text","13.49 °C"
,,,,OUT,"Combined Collection"," temp_min ","2","Text","9.49 °C"
,,,,OUT,"Combined Collection","humidity","2","Text","89 %"
,,,,OUT,"Combined Collection","speed","2","Text","6.69 m/s"
,,,,OUT,"Combined Collection","pressure","2","Text","1009 hPa"
,,,,OUT,"Combined Collection","name","3","Text","Paris"
,,,,OUT,"Combined Collection","country ","3","Text","FR"
,,,,OUT,"Combined Collection","temp ","3","Text","289.26 °F"
,,,,OUT,"Combined Collection","description","3","Text","Broken clouds"
,,,,OUT,"Combined Collection","feels_like","3","Text","288.39 °F"
,,,,OUT,"Combined Collection","temp_max","3","Text","290.97 °F"
,,,,OUT,"Combined Collection"," temp_min ","3","Text","288.25 °F"
,,,,OUT,"Combined Collection","humidity","3","Text","56 %"
,,,,OUT,"Combined Collection","speed","3","Text","4.63 m/h"
,,,,OUT,"Combined Collection","pressure","3","Text","1013 hPa"
,,,,OUT,"Combined Collection","name","4","Text","Tokyo"
,,,,OUT,"Combined Collection","country ","4","Text","JP"
,,,,OUT,"Combined Collection","temp ","4","Text","18.23 °C"
,,,,OUT,"Combined Collection","description","4","Text","Clear sky"
,,,,OUT,"Combined Collection","feels_like","4","Text","17.83 °C"
,,,,OUT,"Combined Collection","temp_max","4","Text","19.24 °C"
,,,,OUT,"Combined Collection"," temp_min ","4","Text","15.9 °C"
,,,,OUT,"Combined Collection","humidity","4","Text","66 %"
,,,,OUT,"Combined Collection","speed","4","Text","6.69 m/s"
,,,,OUT,"Combined Collection","pressure","4","Text","1016 hPa"
,,,,OUT,"Combined Collection","name","5","Text","Sydney"
,,,,OUT,"Combined Collection","country ","5","Text","AU"
,,,,OUT,"Combined Collection","temp ","5","Text","14.5 °C"
,,,,OUT,"Combined Collection","description","5","Text","Light rain"
,,,,OUT,"Combined Collection","feels_like","5","Text","14.49 °C"
,,,,OUT,"Combined Collection","temp_max","5","Text","14.97 °C"
,,,,OUT,"Combined Collection"," temp_min ","5","Text","13.83 °C"
,,,,OUT,"Combined Collection","humidity","5","Text","95 %"
,,,,OUT,"Combined Collection","speed","5","Text","1.54 m/s"
,,,,OUT,"Combined Collection","pressure","5","Text","1025 hPa"
,,,,OUT,"Combined Collection","name","6","Text","Rome"
,,,,OUT,"Combined Collection","country ","6","Text","US"
,,,,OUT,"Combined Collection","temp ","6","Text","19.8 °C"
,,,,OUT,"Combined Collection","description","6","Text","Broken clouds"
,,,,OUT,"Combined Collection","feels_like","6","Text","20.08 °C"
,,,,OUT,"Combined Collection","temp_max","6","Text","21.37 °C"
,,,,OUT,"Combined Collection"," temp_min ","6","Text","18.52 °C"
,,,,OUT,"Combined Collection","humidity","6","Text","86 %"
,,,,OUT,"Combined Collection","speed","6","Text","0 m/s"
,,,,OUT,"Combined Collection","pressure","6","Text","1016 hPa"
,,,,OUT,"Combined Collection","name","7","Text","Shanghai"
,,,,OUT,"Combined Collection","country ","7","Text","CN"
,,,,OUT,"Combined Collection","temp ","7","Text","290.66 °F"
,,,,OUT,"Combined Collection","description","7","Text","Clear sky"
,,,,OUT,"Combined Collection","feels_like","7","Text","290.61 °F"
,,,,OUT,"Combined Collection","temp_max","7","Text","291.07 °F"
,,,,OUT,"Combined Collection"," temp_min ","7","Text","289.08 °F"
,,,,OUT,"Combined Collection","humidity","7","Text","82 %"
,,,,OUT,"Combined Collection","speed","7","Text","5 m/h"
,,,,OUT,"Combined Collection","pressure","7","Text","1017 hPa"
,,,,OUT,"Combined Collection","name","8","Text","Dubai"
,,,,OUT,"Combined Collection","country ","8","Text","AE"
,,,,OUT,"Combined Collection","temp ","8","Text","303.92 °F"
,,,,OUT,"Combined Collection","description","8","Text","Clear sky"
,,,,OUT,"Combined Collection","feels_like","8","Text","305.58 °F"
,,,,OUT,"Combined Collection","temp_max","8","Text","304.11 °F"
,,,,OUT,"Combined Collection"," temp_min ","8","Text","303.29 °F"
,,,,OUT,"Combined Collection","humidity","8","Text","51 %"
,,,,OUT,"Combined Collection","speed","8","Text","6.17 m/h"
,,,,OUT,"Combined Collection","pressure","8","Text","1007 hPa"
,,,,OUT,"Combined Collection","name","9","Text","Toronto"
,,,,OUT,"Combined Collection","country ","9","Text","CA"
,,,,OUT,"Combined Collection","temp ","9","Text","57.06 °F"
,,,,OUT,"Combined Collection","description","9","Text","Clear sky"
,,,,OUT,"Combined Collection","feels_like","9","Text","55.62 °F"
,,,,OUT,"Combined Collection","temp_max","9","Text","58.51 °F"
,,,,OUT,"Combined Collection"," temp_min ","9","Text","55.18 °F"
,,,,OUT,"Combined Collection","humidity","9","Text","67 %"
,,,,OUT,"Combined Collection","speed","9","Text","18.41 m/h"
,,,,OUT,"Combined Collection","pressure","9","Text","1017 hPa"
,,,,OUT,"Combined Collection","name","10","Text","Rio de Janeiro"
,,,,OUT,"Combined Collection","country ","10","Text","BR"
,,,,OUT,"Combined Collection","temp ","10","Text","85.41 °F"
,,,,OUT,"Combined Collection","description","10","Text","Clear sky"
,,,,OUT,"Combined Collection","feels_like","10","Text","90.66 °F"
,,,,OUT,"Combined Collection","temp_max","10","Text","89.6 °F"
,,,,OUT,"Combined Collection"," temp_min ","10","Text","84.16 °F"
,,,,OUT,"Combined Collection","humidity","10","Text","62 %"
,,,,OUT,"Combined Collection","speed","10","Text","9.22 m/h"
,,,,OUT,"Combined Collection","pressure","10","Text","1013 hPa"
,,,,OUT,"Combined Collection","name","11","Text","Berlin"
,,,,OUT,"Combined Collection","country ","11","Text","DE"
,,,,OUT,"Combined Collection","temp ","11","Text","72.1 °F"
,,,,OUT,"Combined Collection","description","11","Text","Clear sky"
,,,,OUT,"Combined Collection","feels_like","11","Text","71.37 °F"
,,,,OUT,"Combined Collection","temp_max","11","Text","73.42 °F"
,,,,OUT,"Combined Collection"," temp_min ","11","Text","70.09 °F"
,,,,OUT,"Combined Collection","humidity","11","Text","50 %"
,,,,OUT,"Combined Collection","speed","11","Text","11.5 m/h"
,,,,OUT,"Combined Collection","pressure","11","Text","1006 hPa"
"End","End",,"5/3/2024 2:26:45 PM"

,,,,OUT,"Result",,,,
,,,,OUT,"File Name",,,"Text","Input City Names.XLSX"
,,,,OUT,"Result","name","1","Text","Berlin"
,,,,OUT,"Result","country ","1","Text","DE"
,,,,OUT,"Result","temp ","1","Text","72.1 °F"
,,,,OUT,"Result","description","1","Text","Clear sky"
,,,,OUT,"Result","feels_like","1","Text","71.37 °F"
,,,,OUT,"Result","temp_max","1","Text","73.42 °F"
,,,,OUT,"Result"," temp_min ","1","Text","70.09 °F"
,,,,OUT,"Result","humidity","1","Text","50 %"
,,,,OUT,"Result","speed","1","Text","11.5 m/h"
,,,,OUT,"Result","pressure","1","Text","1006 hPa"
"Mark Item As Completed","Sub Sheet",,"5/3/2024 2:26:45 PM"
"Start","Start",,"5/3/2024 2:26:45 PM"
"Set Tag","Action",,"5/3/2024 2:26:45 PM"

,,,,IN,"Item ID",,,"Text","7f49464e-50c7-4ba9-aa49-8bfae5f5130a"
,,,,IN,"Tag",,,"Text","Completed"
"Mark Completed","Action",,"5/3/2024 2:26:45 PM"

,,,,IN,"Item ID",,,"Text","7f49464e-50c7-4ba9-aa49-8bfae5f5130a"
"Reset Consecutive Exception Indicators","Multiple Calculation",,"5/3/2024 2:26:45 PM"

,,,,OUT,"step1",,,"Text",""
,,,,OUT,"step2",,,"Number","0"
"End3","End",,"5/3/2024 2:26:45 PM"
"Reset Global Data","Sub Sheet",,"5/3/2024 2:26:45 PM"
"Start","Start",,"5/3/2024 2:26:45 PM"
"End","End",,"5/3/2024 2:26:45 PM"
"Stop?","Decision","False","5/3/2024 2:26:45 PM"
"Get Next Item","Action",,"5/3/2024 2:26:45 PM"

,,,,IN,"Queue Name",,,"Text","Eduard_Haponov - Weather API"
,,,,OUT,"Item ID",,,"Text","f40f6b09-9332-4258-bb63-2c437ed7e95c"
,,,,OUT,"Data",,,,
,,,,OUT,"Status",,,"Text",""
,,,,OUT,"Attempts",,,"Number","0"
,,,,OUT,"Data","City","1","Text","Cairo"
,,,,OUT,"Data","City ID","1","Text","Cairo03 May, 2024"
,,,,OUT,"Data","File Name","1","Text","Input City Names.XLSX"
,,,,OUT,"Data","Units","1","Text","Imperial"
"Got Item?","Decision","True","5/3/2024 2:26:45 PM"
"01 - Get JSON ","Sub Sheet",,"5/3/2024 2:26:45 PM"

,,,,OUT,"Response Content",,,"Text","{""coord"":{""lon"":31.2497,""lat"":30.0626},""weather"":[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}],""base"":""stations"",""main"":{""temp"":88.56,""feels_like"":85.53,""temp_min"":87.42,""temp_max"":88.56,""pressure"":1011,""humidity"":25},""visibility"":10000,""wind"":{""speed"":12.66,""deg"":280},""clouds"":{""all"":0},""dt"":1714742805,""sys"":{""type"":1,""id"":2514,""country"":""EG"",""sunrise"":1714705806,""sunset"":1714754009},""timezone"":10800,""id"":360630,""name"":""Cairo"",""cod"":200}"
"Start","Start",,"5/3/2024 2:26:45 PM"
"Get Weather for City","Action",,"5/3/2024 2:26:45 PM"

,,,,IN,"City",,,"Text","Cairo"
,,,,IN,"Units",,,"Text","Imperial"
,,,,OUT,"Response Headers",,,,
,,,,OUT,"HTTP Status Code",,,"Text","200"
,,,,OUT,"Response Content",,,"Text","{""coord"":{""lon"":31.2497,""lat"":30.0626},""weather"":[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}],""base"":""stations"",""main"":{""temp"":88.56,""feels_like"":85.53,""temp_min"":87.42,""temp_max"":88.56,""pressure"":1011,""humidity"":25},""visibility"":10000,""wind"":{""speed"":12.66,""deg"":280},""clouds"":{""all"":0},""dt"":1714742805,""sys"":{""type"":1,""id"":2514,""country"":""EG"",""sunrise"":1714705806,""sunset"":1714754009},""timezone"":10800,""id"":360630,""name"":""Cairo"",""cod"":200}"
,,,,OUT,"Response Headers","Column1","1","Text","Connection"
,,,,OUT,"Response Headers","Column2","1","Text","keep-alive"
,,,,OUT,"Response Headers","Column1","2","Text","X-Cache-Key"
,,,,OUT,"Response Headers","Column2","2","Text","/data/2.5/weather?q=cairo&amp;units=Imperial"
,,,,OUT,"Response Headers","Column1","3","Text","Access-Control-Allow-Origin"
,,,,OUT,"Response Headers","Column2","3","Text","*"
,,,,OUT,"Response Headers","Column1","4","Text","Access-Control-Allow-Credentials"
,,,,OUT,"Response Headers","Column2","4","Text","true"
,,,,OUT,"Response Headers","Column1","5","Text","Access-Control-Allow-Methods"
,,,,OUT,"Response Headers","Column2","5","Text","GET, POST"
,,,,OUT,"Response Headers","Column1","6","Text","Content-Length"
,,,,OUT,"Response Headers","Column2","6","Text","463"
,,,,OUT,"Response Headers","Column1","7","Text","Content-Type"
,,,,OUT,"Response Headers","Column2","7","Text","application/json; charset=utf-8"
,,,,OUT,"Response Headers","Column1","8","Text","Date"
,,,,OUT,"Response Headers","Column2","8","Text","Fri, 03 May 2024 13:26:45 GMT"
,,,,OUT,"Response Headers","Column1","9","Text","Server"
,,,,OUT,"Response Headers","Column2","9","Text","openresty"
"End","End",,"5/3/2024 2:26:45 PM"

,,,,OUT,"Response Content",,,"Text","{""coord"":{""lon"":31.2497,""lat"":30.0626},""weather"":[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}],""base"":""stations"",""main"":{""temp"":88.56,""feels_like"":85.53,""temp_min"":87.42,""temp_max"":88.56,""pressure"":1011,""humidity"":25},""visibility"":10000,""wind"":{""speed"":12.66,""deg"":280},""clouds"":{""all"":0},""dt"":1714742805,""sys"":{""type"":1,""id"":2514,""country"":""EG"",""sunrise"":1714705806,""sunset"":1714754009},""timezone"":10800,""id"":360630,""name"":""Cairo"",""cod"":200}"
"02 - From JSON to Collection","Sub Sheet",,"5/3/2024 2:26:45 PM"

,,,,IN,"Response Content",,,"Text","{""coord"":{""lon"":31.2497,""lat"":30.0626},""weather"":[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}],""base"":""stations"",""main"":{""temp"":88.56,""feels_like"":85.53,""temp_min"":87.42,""temp_max"":88.56,""pressure"":1011,""humidity"":25},""visibility"":10000,""wind"":{""speed"":12.66,""deg"":280},""clouds"":{""all"":0},""dt"":1714742805,""sys"":{""type"":1,""id"":2514,""country"":""EG"",""sunrise"":1714705806,""sunset"":1714754009},""timezone"":10800,""id"":360630,""name"":""Cairo"",""cod"":200}"
,,,,OUT,"Result",,,,
,,,,OUT,"File Name",,,"Text","Input City Names.XLSX"
,,,,OUT,"Result","name","1","Text","Cairo"
,,,,OUT,"Result","country ","1","Text","EG"
,,,,OUT,"Result","temp ","1","Text","88.56 °F"
,,,,OUT,"Result","description","1","Text","Clear sky"
,,,,OUT,"Result","feels_like","1","Text","85.53 °F"
,,,,OUT,"Result","temp_max","1","Text","88.56 °F"
,,,,OUT,"Result"," temp_min ","1","Text","87.42 °F"
,,,,OUT,"Result","humidity","1","Text","25 %"
,,,,OUT,"Result","speed","1","Text","12.66 m/h"
,,,,OUT,"Result","pressure","1","Text","1011 hPa"
"Start","Start",,"5/3/2024 2:26:45 PM"

,,,,IN,"Response Content",,,"Text","{""coord"":{""lon"":31.2497,""lat"":30.0626},""weather"":[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}],""base"":""stations"",""main"":{""temp"":88.56,""feels_like"":85.53,""temp_min"":87.42,""temp_max"":88.56,""pressure"":1011,""humidity"":25},""visibility"":10000,""wind"":{""speed"":12.66,""deg"":280},""clouds"":{""all"":0},""dt"":1714742805,""sys"":{""type"":1,""id"":2514,""country"":""EG"",""sunrise"":1714705806,""sunset"":1714754009},""timezone"":10800,""id"":360630,""name"":""Cairo"",""cod"":200}"
"JSON to Collection","Action",,"5/3/2024 2:26:45 PM"

,,,,IN,"json",,,"Text","{""coord"":{""lon"":31.2497,""lat"":30.0626},""weather"":[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}],""base"":""stations"",""main"":{""temp"":88.56,""feels_like"":85.53,""temp_min"":87.42,""temp_max"":88.56,""pressure"":1011,""humidity"":25},""visibility"":10000,""wind"":{""speed"":12.66,""deg"":280},""clouds"":{""all"":0},""dt"":1714742805,""sys"":{""type"":1,""id"":2514,""country"":""EG"",""sunrise"":1714705806,""sunset"":1714754009},""timezone"":10800,""id"":360630,""name"":""Cairo"",""cod"":200}"
,,,,OUT,"Result",,,,
,,,,OUT,"Result","coord","1","Collection","&lt;collection&gt;&lt;row&gt;&lt;field name=""lon"" type=""number"" value=""31.2497"" /&gt;&lt;field name=""lat"" type=""number"" value=""30.0626"" /&gt;&lt;/row&gt;&lt;/collection&gt;"
,,,,OUT,"Result","weather","1","Collection","&lt;collection&gt;&lt;row&gt;&lt;field name=""JSON:Array"" type=""collection"" value=""&amp;lt;collection&amp;gt;&amp;lt;row&amp;gt;&amp;lt;field name=&amp;quot;id&amp;quot; type=&amp;quot;number&amp;quot; value=&amp;quot;800&amp;quot; /&amp;gt;&amp;lt;field name=&amp;quot;main&amp;quot; type=&amp;quot;text&amp;quot; value=&amp;quot;Clear&amp;quot; /&amp;gt;&amp;lt;field name=&amp;quot;description&amp;quot; type=&amp;quot;text&amp;quot; value=&amp;quot;clear sky&amp;quot; /&amp;gt;&amp;lt;field name=&amp;quot;icon&amp;quot; type=&amp;quot;text&amp;quot; value=&amp;quot;01d&amp;quot; /&amp;gt;&amp;lt;/row&amp;gt;&amp;lt;/collection&amp;gt;"" /&gt;&lt;/row&gt;&lt;/collection&gt;"
,,,,OUT,"Result","base","1","Text","stations"
,,,,OUT,"Result","main","1","Collection","&lt;collection&gt;&lt;row&gt;&lt;field name=""temp"" type=""number"" value=""88.56"" /&gt;&lt;field name=""feels_like"" type=""number"" value=""85.53"" /&gt;&lt;field name=""temp_min"" type=""number"" value=""87.42"" /&gt;&lt;field name=""temp_max"" type=""number"" value=""88.56"" /&gt;&lt;field name=""pressure"" type=""number"" value=""1011"" /&gt;&lt;field name=""humidity"" type=""number"" value=""25"" /&gt;&lt;/row&gt;&lt;/collection&gt;"
,,,,OUT,"Result","visibility","1","Number","10000"
,,,,OUT,"Result","wind","1","Collection","&lt;collection&gt;&lt;row&gt;&lt;field name=""speed"" type=""number"" value=""12.66"" /&gt;&lt;field name=""deg"" type=""number"" value=""280"" /&gt;&lt;/row&gt;&lt;/collection&gt;"
,,,,OUT,"Result","clouds","1","Collection","&lt;collection&gt;&lt;row&gt;&lt;field name=""all"" type=""number"" value=""0"" /&gt;&lt;/row&gt;&lt;/collection&gt;"
,,,,OUT,"Result","dt","1","Number","1714742805"
,,,,OUT,"Result","sys","1","Collection","&lt;collection&gt;&lt;row&gt;&lt;field name=""type"" type=""number"" value=""1"" /&gt;&lt;field name=""id"" type=""number"" value=""2514"" /&gt;&lt;field name=""country"" type=""text"" value=""EG"" /&gt;&lt;field name=""sunrise"" type=""number"" value=""1714705806"" /&gt;&lt;field name=""sunset"" type=""number"" value=""1714754009"" /&gt;&lt;/row&gt;&lt;/collection&gt;"
